timestamp_s,trunk_angle_deg,trunk_score,cervical_cm,cervical_score,lean_score,pss_raw,pss_smooth
90.416,4.72,0.0000,0.74,0.0441,0.0637,0.0753,0.0753
90.546,4.53,0.0522,0.74,0.0445,0.0338,0.0749,0.0757
90.647,4.73,0.1343,0.75,0.0451,0.0213,0.0778,0.0759
90.755,4.85,0.1180,0.63,0.0376,0.0200,0.0783,0.0766
90.877,5.88,0.0000,0.19,0.0114,0.0049,0.0757,0.0766
90.984,6.18,0.0000,0.29,0.0174,0.0005,0.0741,0.0763
91.087,6.48,0.0000,0.53,0.0318,0.0000,0.0715,0.0757
91.202,6.04,0.0000,0.43,0.0260,0.0000,0.0725,0.0753
91.339,5.99,0.0000,0.52,0.0311,0.0130,0.0728,0.0748
91.439,6.05,0.0000,0.53,0.0316,0.0082,0.0723,0.0745
91.574,5.80,0.0262,0.71,0.0429,0.0211,0.0729,0.0742
91.687,5.89,0.0000,0.88,0.0526,0.0197,0.0696,0.0736
91.824,6.25,0.0000,0.98,0.0587,0.0204,0.0686,0.0722
91.927,6.41,0.0000,1.00,0.0598,0.0085,0.0671,0.0714
92.047,6.78,0.0000,0.97,0.0583,0.0027,0.0664,0.0705
92.164,6.93,0.0000,0.81,0.0484,0.0115,0.0692,0.0701
92.298,6.76,0.0000,0.86,0.0517,0.0122,0.0686,0.0697
92.432,6.19,0.0220,1.05,0.0630,0.0251,0.0690,0.0688
92.557,6.27,0.0581,0.98,0.0590,0.0220,0.0711,0.0686
92.701,5.91,0.0226,0.60,0.0361,0.0673,0.0780,0.0692
92.829,5.97,0.0396,0.80,0.0480,0.0232,0.0724,0.0698
92.958,5.91,0.0741,0.94,0.0566,0.0179,0.0722,0.0704
93.058,5.69,0.0904,0.97,0.0583,0.0189,0.0729,0.0710
93.186,5.23,0.0974,0.89,0.0537,0.0312,0.0754,0.0719
93.303,5.32,0.0918,0.82,0.0491,0.0497,0.0777,0.0728
93.423,5.20,0.0940,0.91,0.0543,0.0439,0.0762,0.0740
93.554,5.08,0.0893,0.64,0.0382,0.0716,0.0815,0.0751
93.663,5.19,0.0783,0.53,0.0318,0.0679,0.0818,0.0759
93.804,5.44,0.0326,0.41,0.0248,0.0078,0.0748,0.0763
93.935,6.21,0.0000,0.04,0.0025,0.0026,0.0768,0.0768
94.045,6.39,0.0000,-0.37,0.0160,0.0000,0.0892,0.0781
94.158,6.15,0.0000,-0.28,0.0121,0.0000,0.0862,0.0792
94.265,6.91,0.0000,-0.23,0.0099,0.0000,0.0845,0.0799
94.366,7.03,0.0000,-0.37,0.0160,0.0000,0.0893,0.0809
94.485,7.04,0.0000,-0.39,0.0166,0.0000,0.0899,0.0820
94.587,6.74,0.0000,-0.29,0.0125,0.0000,0.0866,0.0828
94.700,6.87,0.0000,-0.63,0.0271,0.0000,0.0981,0.0845
94.814,6.96,0.0000,-0.24,0.0101,0.0000,0.0850,0.0862
94.929,6.26,0.0000,-0.27,0.0118,0.0000,0.0863,0.0874
95.032,5.72,0.0000,-0.25,0.0108,0.0000,0.0856,0.0880
95.133,5.55,0.0373,0.17,0.0102,0.0000,0.0774,0.0869
95.238,4.52,0.1740,0.43,0.0261,0.0000,0.0816,0.0865
95.374,3.55,0.2833,-0.82,0.0351,0.0558,0.1248,0.0886
95.477,3.54,0.3048,-1.79,0.0768,0.0444,0.1563,0.0949
95.578,3.16,0.3158,-2.07,0.0887,0.0780,0.1691,0.1025
95.690,3.02,0.3377,-2.31,0.0991,0.0833,0.1787,0.1107
95.801,2.62,0.3075,-2.80,0.1198,0.0070,0.1862,0.1197
95.930,2.70,0.2875,-2.60,0.1114,0.0000,0.1783,0.1324
96.065,2.66,0.1907,-2.98,0.1276,0.0000,0.1866,0.1454
96.200,2.38,0.2095,-3.25,0.1391,0.0000,0.1967,0.1613
96.326,3.11,0.1696,-3.86,0.1655,0.0124,0.2168,0.1758
96.436,3.06,0.1242,-3.73,0.1597,0.0782,0.2166,0.1855
96.563,3.61,0.0817,-3.70,0.1584,0.0403,0.2098,0.1904
96.695,4.32,0.0000,-4.07,0.1744,0.0000,0.2143,0.1925
96.833,4.17,0.0000,-5.28,0.2264,0.0000,0.2550,0.1980
96.955,3.67,0.0000,-3.66,0.1569,0.0000,0.2005,0.2049
97.067,3.18,0.0000,-2.17,0.0931,0.0000,0.1504,0.2038
97.172,3.04,0.1421,-2.32,0.0996,0.0000,0.1626,0.1996
97.294,2.92,0.1439,-1.49,0.0638,0.0000,0.1348,0.1951
97.411,4.40,0.1841,-2.12,0.0907,0.0000,0.1579,0.1856
97.513,3.93,0.1530,-1.33,0.0570,0.0000,0.1300,0.1801
97.649,3.70,0.0197,-3.17,0.1359,0.0000,0.1850,0.1767
97.755,2.88,0.1090,-4.01,0.1719,0.0517,0.2227,0.1747
97.878,3.09,0.0621,-4.00,0.1713,0.0000,0.2147,0.1729
97.986,3.08,0.0094,-4.95,0.2123,0.0000,0.2442,0.1767
98.107,3.15,0.0000,-4.55,0.1951,0.0000,0.2303,0.1855
98.211,3.25,0.0000,-4.30,0.1845,0.0000,0.2220,0.1920
98.341,3.29,0.0000,-3.76,0.1610,0.0000,0.2038,0.2012
98.467,3.39,0.0000,-3.25,0.1393,0.0000,0.1868,0.2062
98.571,3.26,0.0000,-2.32,0.0993,0.0000,0.1555,0.2079
98.688,2.87,0.0057,-1.41,0.0605,0.0000,0.1254,0.2035
98.788,2.83,0.0150,-1.34,0.0575,0.0000,0.1236,0.1940
98.897,2.76,0.0308,-1.15,0.0494,0.0000,0.1180,0.1831
99.026,2.71,0.0555,-1.36,0.0581,0.0000,0.1261,0.1683
99.128,3.03,0.0908,-1.25,0.0537,0.0000,0.1245,0.1585
99.261,3.64,0.0668,-1.56,0.0667,0.0000,0.1334,0.1451
99.383,4.27,0.0000,-5.41,0.2320,0.0000,0.2594,0.1436
99.511,3.79,0.0008,-3.68,0.1579,0.0000,0.2013,0.1503
99.620,4.04,0.0000,-6.46,0.2770,0.0000,0.2941,0.1613
99.741,5.13,0.0000,-6.89,0.2953,0.0000,0.3077,0.1846
99.873,4.57,0.0000,-8.97,0.3846,0.0000,0.3347,0.2113
99.977,3.93,0.0000,-10.38,0.4447,0.0000,0.3528,0.2337
100.107,3.75,0.0000,-12.29,0.5269,0.0000,0.3772,0.2658
100.213,3.44,0.0000,-12.53,0.5372,0.0000,0.3804,0.2910
100.319,3.63,0.0000,-12.47,0.5346,0.0000,0.3796,0.3152
100.426,4.04,0.0000,-11.33,0.4854,0.0000,0.3649,0.3271
100.552,4.65,0.0000,-10.79,0.4623,0.0000,0.3577,0.3451
100.688,4.87,0.0000,-10.26,0.4398,0.0000,0.3510,0.3546
100.790,5.02,0.0000,-9.92,0.4249,0.0000,0.3467,0.3586
100.920,4.75,0.0000,-9.67,0.4146,0.0000,0.3437,0.3599
101.044,4.24,0.0000,-10.68,0.4575,0.0000,0.3565,0.3609
101.171,4.64,0.0000,-11.18,0.4790,0.0000,0.3628,0.3613
101.278,4.79,0.0000,-11.21,0.4803,0.0000,0.3632,0.3591
101.407,5.17,0.0000,-9.41,0.4032,0.0000,0.3403,0.3561
101.539,5.47,0.0000,-8.56,0.3667,0.0000,0.3292,0.3518
101.673,4.24,0.0000,-10.96,0.4698,0.0000,0.3600,0.3515
101.784,4.17,0.0000,-11.36,0.4868,0.0000,0.3650,0.3530
101.915,4.25,0.0000,-12.01,0.5146,0.0000,0.3735,0.3566
102.023,5.20,0.0000,-8.26,0.3540,0.0000,0.3252,0.3562
102.139,6.04,0.0000,-6.22,0.2666,0.0000,0.2859,0.3467
102.241,5.64,0.0000,-6.81,0.2921,0.0000,0.3058,0.3406
102.343,4.83,0.0000,-6.89,0.2954,0.0000,0.3076,0.3357
102.447,6.07,0.0000,-6.89,0.2952,0.0000,0.3072,0.3303
102.575,5.62,0.0000,-7.09,0.3041,0.0000,0.3099,0.3270
102.722,4.58,0.0000,-7.54,0.3233,0.0000,0.3157,0.3240
102.835,4.56,0.0000,-9.78,0.4190,0.0000,0.3446,0.3209
102.975,3.96,0.0000,-11.86,0.5082,0.0000,0.3715,0.3201
103.101,3.76,0.0000,-11.23,0.4813,0.0000,0.3635,0.3235
103.209,3.92,0.0000,-11.34,0.4860,0.0000,0.3650,0.3312
103.321,3.92,0.0000,-10.42,0.4465,0.0000,0.3531,0.3371
103.426,4.57,0.0000,-6.50,0.2787,0.0000,0.2953,0.3394
103.529,4.72,0.0000,-7.18,0.3075,0.0000,0.3113,0.3413
103.654,5.39,0.0000,-6.95,0.2977,0.0000,0.3083,0.3419
103.771,5.55,0.0000,-7.44,0.3187,0.0000,0.3147,0.3420
103.879,5.78,0.0000,-7.77,0.3329,0.0000,0.3190,0.3393
103.981,5.93,0.0000,-7.84,0.3360,0.0000,0.3199,0.3344
104.091,5.75,0.0000,-6.72,0.2881,0.0000,0.3028,0.3290
104.207,5.63,0.0000,-7.85,0.3366,0.0000,0.3200,0.3243
104.337,5.40,0.0000,-7.86,0.3368,0.0000,0.3199,0.3185
104.497,4.81,0.0000,-8.69,0.3724,0.0000,0.3307,0.3175
104.611,4.65,0.0000,-9.36,0.4010,0.0000,0.3393,0.3206
104.717,4.33,0.0000,-9.35,0.4006,0.0000,0.3393,0.3236
104.848,4.06,0.0000,-11.37,0.4873,0.0000,0.3653,0.3278
104.951,3.69,0.0000,-10.45,0.4478,0.0000,0.3534,0.3315
105.056,3.90,0.0000,-10.44,0.4476,0.0000,0.3534,0.3348
105.163,4.28,0.0000,-9.08,0.3892,0.0000,0.3360,0.3371
105.276,3.93,0.0000,-9.66,0.4139,0.0000,0.3434,0.3402
105.408,4.76,0.0000,-12.86,0.5512,0.0000,0.3846,0.3476
105.515,4.43,0.0000,-12.62,0.5410,0.0000,0.3815,0.3539
105.623,4.13,0.0000,-11.93,0.5111,0.0000,0.3726,0.3571
105.725,3.86,0.0000,-10.91,0.4674,0.0000,0.3596,0.3589
105.832,3.36,0.0000,-11.08,0.4749,0.0000,0.3618,0.3597
105.956,4.08,0.0000,-8.69,0.3725,0.0000,0.3311,0.3586
106.061,5.25,0.0000,-8.11,0.3474,0.0000,0.3234,0.3550
106.187,4.85,0.0000,-8.98,0.3848,0.0000,0.3347,0.3537
106.320,4.71,0.0000,-8.49,0.3637,0.0000,0.3284,0.3530
106.437,3.61,0.0000,-9.84,0.4218,0.0000,0.3459,0.3501
106.557,4.01,0.0000,-10.74,0.4602,0.0000,0.3573,0.3464
106.666,3.71,0.0000,-10.61,0.4547,0.0000,0.3557,0.3449
106.788,3.92,0.0000,-12.59,0.5396,0.0000,0.3812,0.3476
106.917,3.52,0.0000,-11.87,0.5086,0.0000,0.3719,0.3494
107.035,3.41,0.0000,-11.75,0.5036,0.0000,0.3704,0.3535
107.180,3.36,0.0000,-10.84,0.4646,0.0000,0.3587,0.3576
107.287,3.18,0.0000,-11.85,0.5081,0.0000,0.3717,0.3604
107.389,3.39,0.0000,-11.57,0.4958,0.0000,0.3680,0.3631
107.509,4.29,0.0000,-10.89,0.4669,0.0000,0.3593,0.3655
107.620,3.98,0.0000,-12.21,0.5234,0.0000,0.3760,0.3679
107.759,3.66,0.0000,-12.16,0.5213,0.0000,0.3753,0.3704
107.861,3.93,0.0000,-11.49,0.4923,0.0000,0.3663,0.3705
107.989,3.94,0.0000,-13.23,0.5669,0.0000,0.3887,0.3700
108.111,4.26,0.0000,-13.12,0.5622,0.0000,0.3867,0.3709
108.236,4.37,0.0000,-13.68,0.5864,0.0000,0.3934,0.3737
108.342,4.35,0.0000,-13.73,0.5884,0.0000,0.3944,0.3767
108.450,3.70,0.0000,-14.15,0.6063,0.0000,0.3994,0.3795
108.561,4.61,0.0000,-13.99,0.5996,0.0000,0.3957,0.3845
108.679,3.84,0.0000,-14.52,0.6221,0.0000,0.4026,0.3872
108.798,4.15,0.0000,-14.26,0.6111,0.0000,0.3987,0.3893
108.909,3.95,0.0000,-14.45,0.6192,0.0000,0.4019,0.3929
109.011,4.08,0.0000,-14.59,0.6253,0.0000,0.4038,0.3956
109.118,4.59,0.0000,-13.44,0.5758,0.0000,0.3890,0.3956
109.220,4.56,0.0000,-13.65,0.5851,0.0000,0.3921,0.3959
109.323,3.90,0.0000,-14.23,0.6100,0.0000,0.3999,0.3961
109.434,3.95,0.0000,-14.50,0.6212,0.0000,0.4024,0.3965
109.559,3.81,0.0000,-14.65,0.6277,0.0000,0.4028,0.3967
109.664,3.57,0.0000,-13.75,0.5891,0.0000,0.3916,0.3964
109.777,3.79,0.0000,-14.04,0.6018,0.0000,0.3966,0.3969
109.883,3.96,0.0000,-14.84,0.6359,0.0000,0.4072,0.3972
110.015,3.51,0.0000,-15.09,0.6468,0.0000,0.4115,0.3981
110.144,3.79,0.0000,-16.46,0.7053,0.0000,0.4295,0.4021
110.265,3.01,0.0000,-16.48,0.7061,0.0000,0.4300,0.4068
110.391,2.88,0.0000,-16.79,0.7194,0.0000,0.4342,0.4118
110.526,2.64,0.0000,-17.20,0.7371,0.0000,0.4397,0.4165
110.632,2.30,0.0000,-16.74,0.7175,0.0000,0.4338,0.4199
110.751,2.30,0.0000,-17.55,0.7523,0.0000,0.4441,0.4257
110.863,1.69,0.0000,-14.67,0.6286,0.0000,0.4074,0.4265
110.993,1.88,0.0000,-16.14,0.6915,0.0000,0.4264,0.4282
111.121,2.30,0.0000,-15.42,0.6610,0.0000,0.4174,0.4263
111.226,2.50,0.0000,-16.06,0.6885,0.0000,0.4248,0.4257
111.329,2.58,0.0000,-16.58,0.7106,0.0000,0.4318,0.4255
111.462,2.69,0.0000,-16.47,0.7057,0.0000,0.4306,0.4251
111.646,1.85,0.0000,-16.11,0.6906,0.0000,0.4261,0.4240
111.753,2.23,0.0000,-16.48,0.7061,0.0000,0.4308,0.4233
111.856,1.97,0.0000,-16.38,0.7018,0.0000,0.4297,0.4241
111.986,1.44,0.0000,-17.07,0.7315,0.0000,0.4388,0.4267
112.111,1.91,0.0000,-16.97,0.7274,0.0000,0.4376,0.4294
112.236,1.96,0.0000,-17.05,0.7306,0.0000,0.4386,0.4319
112.361,2.22,0.0000,-16.30,0.6984,0.0000,0.4285,0.4317
112.496,1.99,0.0000,-15.50,0.6643,0.0000,0.4185,0.4300
112.625,1.92,0.0000,-15.63,0.6696,0.0000,0.4202,0.4288
112.756,2.25,0.0000,-15.98,0.6850,0.0000,0.4248,0.4283
112.861,2.50,0.0000,-16.74,0.7176,0.0000,0.4346,0.4289
112.989,2.24,0.0000,-16.62,0.7121,0.0000,0.4329,0.4277
113.093,2.45,0.0000,-16.53,0.7084,0.0000,0.4318,0.4273
113.196,2.57,0.0000,-16.92,0.7252,0.0000,0.4361,0.4272
113.321,2.27,0.0000,-16.75,0.7178,0.0000,0.4340,0.4275
113.422,2.26,0.0000,-16.87,0.7230,0.0000,0.4357,0.4277
113.551,2.45,0.0000,-16.58,0.7105,0.0000,0.4322,0.4294
113.657,2.18,0.0000,-16.67,0.7144,0.0000,0.4333,0.4307
113.788,2.31,0.0000,-16.73,0.7169,0.0000,0.4343,0.4325
113.889,2.17,0.0000,-16.35,0.7005,0.0000,0.4294,0.4327
113.997,2.12,0.0000,-16.82,0.7210,0.0000,0.4357,0.4330
114.128,2.58,0.0000,-17.14,0.7347,0.0000,0.4399,0.4339
114.257,2.30,0.0000,-16.03,0.6869,0.0000,0.4253,0.4322
114.359,2.10,0.0000,-15.29,0.6554,0.0000,0.4158,0.4305
114.463,1.71,0.0000,-14.93,0.6400,0.0000,0.4106,0.4280
114.594,1.72,0.0000,-15.35,0.6578,0.0000,0.4162,0.4261
114.697,1.55,0.0000,-16.14,0.6916,0.0000,0.4264,0.4250
114.825,1.21,0.0000,-16.30,0.6984,0.0000,0.4283,0.4235
114.929,0.69,0.0000,-17.04,0.7305,0.0000,0.4376,0.4236
115.056,0.38,0.0000,-18.44,0.7901,0.0000,0.4553,0.4255
115.228,0.28,0.0000,-18.86,0.8083,0.0000,0.4607,0.4279
115.337,0.01,0.0000,-19.38,0.8306,0.0000,0.4675,0.4334
115.451,0.51,0.0000,-18.77,0.8045,0.0000,0.4594,0.4379
115.570,1.29,0.0000,-21.75,0.9321,0.0000,0.4977,0.4481
115.676,1.93,0.0000,-21.35,0.9150,0.0000,0.4916,0.4563
115.807,2.35,0.0000,-23.44,1.0000,0.0000,0.5172,0.4683
115.921,2.14,0.0000,-23.82,1.0000,0.0000,0.5177,0.4771
116.023,2.22,0.0000,-23.72,1.0000,0.0000,0.5180,0.4850
116.123,1.98,0.0000,-23.07,0.9885,0.0000,0.5145,0.4915
116.229,1.55,0.0000,-24.69,1.0000,0.0000,0.5177,0.4976
116.358,2.24,0.0000,-24.90,1.0000,0.0000,0.5177,0.5049
116.460,1.63,0.0000,-23.78,1.0000,0.0000,0.5175,0.5110
116.594,1.46,0.0000,-24.45,1.0000,0.0000,0.5150,0.5146
116.728,1.41,0.0000,-23.32,0.9996,0.0000,0.5139,0.5163
116.850,1.66,0.0000,-24.04,1.0000,0.0000,0.5149,0.5164
116.973,1.99,0.0000,-22.79,0.9768,0.0000,0.5079,0.5154
117.085,1.68,0.0000,-23.59,1.0000,0.0000,0.5156,0.5152
117.207,1.50,0.0000,-25.45,1.0000,0.0000,0.5158,0.5150
117.313,1.48,0.0000,-25.93,1.0000,0.0000,0.5137,0.5147
117.435,1.58,0.0000,-24.62,1.0000,0.0000,0.5135,0.5142
117.545,1.48,0.0000,-23.93,1.0000,0.0000,0.5142,0.5138
117.673,1.27,0.0000,-24.75,1.0000,0.0000,0.5150,0.5137
117.774,1.86,0.0000,-24.38,1.0000,0.0000,0.5158,0.5139
117.878,1.83,0.0000,-24.03,1.0000,0.0000,0.5159,0.5140
117.981,1.15,0.0000,-23.98,1.0000,0.0000,0.5152,0.5150
118.112,1.49,0.0000,-25.13,1.0000,0.0000,0.5161,0.5150
118.239,1.72,0.0000,-24.43,1.0000,0.0000,0.5156,0.5150
118.399,1.40,0.0000,-24.73,1.0000,0.0000,0.5159,0.5152
118.513,1.19,0.0000,-23.87,1.0000,0.0000,0.5163,0.5155
118.641,1.58,0.0000,-25.12,1.0000,0.0000,0.5152,0.5157
118.748,0.87,0.0000,-24.15,1.0000,0.0000,0.5151,0.5158
118.856,0.70,0.0000,-23.82,1.0000,0.0000,0.5133,0.5157
118.989,1.24,0.0000,-22.32,0.9567,0.0000,0.5005,0.5149
119.117,0.95,0.0000,-24.15,1.0000,0.0000,0.5129,0.5138
119.249,1.49,0.0000,-23.42,1.0000,0.0000,0.5136,0.5130
119.354,1.34,0.0000,-24.33,1.0000,0.0000,0.5135,0.5128
119.457,1.20,0.0000,-25.55,1.0000,0.0000,0.5124,0.5124
119.563,1.74,0.0000,-25.88,1.0000,0.0000,0.5129,0.5121
119.693,1.28,0.0000,-23.89,1.0000,0.0000,0.5145,0.5118
119.803,1.30,0.0000,-23.41,1.0000,0.0000,0.5137,0.5118
119.966,0.43,0.0000,-24.00,1.0000,0.0000,0.5104,0.5113
120.081,0.05,0.0000,-25.43,1.0000,0.0000,0.5090,0.5113
120.185,1.11,0.0000,-24.18,1.0000,0.0000,0.5112,0.5118
120.291,1.49,0.0000,-23.19,0.9937,0.0000,0.5099,0.5117
120.421,0.91,0.0000,-21.96,0.9414,0.0000,0.4949,0.5099
120.521,0.80,0.0000,-22.33,0.9572,0.0000,0.5004,0.5086
120.625,0.38,0.0000,-24.46,1.0000,0.0000,0.5132,0.5083
120.725,0.11,0.0000,-24.67,1.0000,0.0000,0.5105,0.5082
120.845,0.64,0.0000,-22.35,0.9580,0.0000,0.4984,0.5069
120.955,0.89,0.0000,-20.77,0.8900,0.0000,0.4794,0.5047
121.059,0.62,0.0000,-21.94,0.9402,0.0000,0.4934,0.5030
121.183,0.58,0.0000,-22.16,0.9495,0.0000,0.4964,0.5008
121.302,0.06,0.0000,-22.24,0.9533,0.0000,0.4986,0.4995
121.422,0.61,0.0000,-20.90,0.8959,0.0000,0.4823,0.4990
121.551,0.44,0.0000,-20.30,0.8698,0.0000,0.4755,0.4974
121.653,0.16,0.0000,-20.94,0.8973,0.0000,0.4833,0.4961
121.753,0.61,0.0000,-20.42,0.8750,0.0000,0.4761,0.4943
121.864,0.43,0.0000,-19.95,0.8552,0.0000,0.4679,0.4915
121.966,0.26,0.0000,-20.19,0.8652,0.0000,0.4705,0.4888
122.092,0.37,0.0000,-19.98,0.8563,0.0000,0.4673,0.4848
122.193,0.43,0.0000,-18.50,0.7927,0.0000,0.4490,0.4810
122.314,0.67,0.0000,-18.57,0.7960,0.0000,0.4509,0.4763
122.442,1.65,0.0000,-18.05,0.7734,0.0000,0.4446,0.4699
122.543,1.75,0.0000,-17.05,0.7305,0.0000,0.4331,0.4637
122.677,0.67,0.0000,-17.57,0.7531,0.0000,0.4388,0.4565
122.808,1.01,0.0000,-15.90,0.6813,0.0000,0.4178,0.4487
122.939,1.33,0.0000,-16.46,0.7055,0.0000,0.4254,0.4412
123.156,1.13,0.0000,-16.90,0.7245,0.0000,0.4309,0.4364
123.284,1.07,0.0000,-15.25,0.6538,0.0000,0.4093,0.4323
123.391,1.24,0.0000,-16.59,0.7111,0.0000,0.4266,0.4297
123.498,1.36,0.0000,-16.79,0.7194,0.0000,0.4293,0.4277
123.634,1.18,0.0000,-15.94,0.6832,0.0000,0.4199,0.4262
123.738,1.19,0.0000,-15.95,0.6836,0.0000,0.4201,0.4242
123.877,1.17,0.0000,-17.71,0.7589,0.0000,0.4428,0.4246
123.986,1.26,0.0000,-16.93,0.7258,0.0000,0.4333,0.4264
124.117,1.38,0.0000,-16.35,0.7006,0.0000,0.4261,0.4270
124.242,1.86,0.0000,-17.27,0.7401,0.0000,0.4384,0.4275
124.343,2.45,0.0000,-16.75,0.7177,0.0000,0.4317,0.4288
124.447,1.88,0.0000,-17.39,0.7453,0.0000,0.4403,0.4309
124.554,2.05,0.0000,-16.54,0.7087,0.0000,0.4295,0.4320
124.693,2.24,0.0000,-16.09,0.6894,0.0000,0.4245,0.4316
124.797,2.09,0.0000,-16.05,0.6879,0.0000,0.4244,0.4317
124.915,2.43,0.0000,-15.75,0.6748,0.0000,0.4200,0.4316
125.021,2.56,0.0000,-15.62,0.6693,0.0000,0.4187,0.4300
125.123,2.86,0.0000,-15.89,0.6811,0.0000,0.4227,0.4291
125.243,2.95,0.0000,-14.95,0.6409,0.0000,0.4109,0.4273
125.349,3.10,0.0000,-15.06,0.6453,0.0000,0.4124,0.4249
125.483,3.10,0.0000,-15.14,0.6490,0.0000,0.4137,0.4220
125.587,3.59,0.0000,-14.46,0.6198,0.0000,0.4047,0.4189
125.691,3.24,0.0000,-14.60,0.6255,0.0000,0.4066,0.4163
125.805,3.17,0.0000,-14.75,0.6322,0.0000,0.4082,0.4148
125.908,3.35,0.0000,-14.46,0.6199,0.0000,0.4044,0.4132
126.008,3.38,0.0000,-14.71,0.6303,0.0000,0.4077,0.4116
126.136,3.66,0.0000,-15.19,0.6508,0.0000,0.4141,0.4105
126.237,4.20,0.0000,-14.54,0.6230,0.0000,0.4055,0.4091
126.338,3.89,0.0000,-14.31,0.6133,0.0000,0.4028,0.4084
126.440,3.65,0.0000,-13.66,0.5854,0.0000,0.3946,0.4071
126.571,3.86,0.0000,-11.81,0.5062,0.0000,0.3710,0.4019
126.699,4.04,0.0000,-11.87,0.5089,0.0000,0.3718,0.3997
126.841,4.36,0.0000,-11.28,0.4833,0.0000,0.3643,0.3947
126.952,4.42,0.0000,-11.14,0.4773,0.0000,0.3624,0.3904
127.056,4.86,0.0000,-11.52,0.4936,0.0000,0.3674,0.3861
127.158,4.93,0.0000,-11.74,0.5034,0.0000,0.3704,0.3821
127.263,4.82,0.0000,-12.00,0.5145,0.0000,0.3737,0.3781
127.393,4.42,0.0000,-11.44,0.4904,0.0000,0.3665,0.3734
127.515,5.17,0.0000,-11.90,0.5098,0.0000,0.3722,0.3703
127.629,5.11,0.0000,-11.84,0.5076,0.0000,0.3716,0.3692
127.763,4.78,0.0000,-11.41,0.4891,0.0000,0.3660,0.3692
127.891,5.01,0.0000,-11.76,0.5042,0.0000,0.3706,0.3691
127.991,5.07,0.0000,-12.16,0.5210,0.0000,0.3756,0.3700
128.098,5.06,0.0000,-11.95,0.5120,0.0000,0.3729,0.3710
128.228,5.17,0.0000,-11.97,0.5131,0.0000,0.3732,0.3716
128.358,4.98,0.0000,-11.20,0.4798,0.0000,0.3631,0.3708
128.484,5.00,0.0000,-10.83,0.4641,0.0000,0.3584,0.3703
128.609,5.72,0.0000,-11.08,0.4748,0.0000,0.3616,0.3691
128.721,5.06,0.0000,-10.49,0.4495,0.0000,0.3540,0.3677
128.823,5.66,0.0000,-10.86,0.4653,0.0000,0.3587,0.3660
128.947,5.95,0.0000,-11.13,0.4768,0.0000,0.3622,0.3649
129.087,6.27,0.0000,-11.11,0.4763,0.0000,0.3620,0.3633
129.221,5.85,0.0000,-11.26,0.4824,0.0000,0.3640,0.3620
129.353,5.67,0.0000,-11.04,0.4733,0.0000,0.3612,0.3613
129.454,5.49,0.0000,-10.98,0.4708,0.0000,0.3605,0.3612
129.557,5.50,0.0000,-11.13,0.4769,0.0000,0.3622,0.3610
129.695,5.50,0.0000,-10.29,0.4410,0.0000,0.3515,0.3599
129.823,5.71,0.0000,-10.45,0.4480,0.0000,0.3536,0.3589
129.926,5.77,0.0000,-10.15,0.4349,0.0000,0.3496,0.3581
130.047,5.99,0.0000,-9.60,0.4112,0.0000,0.3424,0.3558
